shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
10141,51.052454,-114.121001,300012,9.292
10141,51.052467,-114.120910,300013,9.299
10141,51.052491,-114.120769,300014,9.309
10141,51.052491,-114.120570,300015,9.323
10141,51.052492,-114.120315,300016,9.341
10141,51.052492,-114.119999,300017,9.363
10141,51.052492,-114.119872,300018,9.372
10141,51.052492,-114.119872,310001,9.372
10141,51.052492,-114.118893,310002,9.441
10141,51.052492,-114.118501,310003,9.468
10141,51.052493,-114.118064,310004,9.499
10141,51.052492,-114.117829,310005,9.515
10141,51.052493,-114.117468,310006,9.540
10141,51.052492,-114.117097,310007,9.566
10141,51.052492,-114.117097,320001,9.566
10141,51.052491,-114.116376,320002,9.617
10141,51.052492,-114.115398,320003,9.685
10141,51.052490,-114.114783,320004,9.729
10141,51.052492,-114.112931,320005,9.858
10141,51.052493,-114.112446,320006,9.893
10141,51.052493,-114.112446,330001,9.893
10141,51.052494,-114.110482,330002,10.030
10141,51.052497,-114.108024,330003,10.203
10141,51.052497,-114.107439,330004,10.243
10141,51.052497,-114.107439,340001,10.243
10141,51.052499,-114.106252,340002,10.327
10141,51.052499,-114.105561,340003,10.375
10141,51.052500,-114.104767,340004,10.431
10141,51.052502,-114.104266,340005,10.466
10141,51.052501,-114.103998,340006,10.485
10141,51.052501,-114.103096,340007,10.548
10141,51.052502,-114.102524,340008,10.588
10141,51.052502,-114.102524,350001,10.588
10141,51.052502,-114.102453,350002,10.593
10141,51.052504,-114.101090,350003,10.689
10141,51.052510,-114.100635,350004,10.720
10141,51.052512,-114.100358,350005,10.740
10141,51.052514,-114.098898,350006,10.842
10141,51.052513,-114.098182,350007,10.893
10141,51.052514,-114.097782,350008,10.921
10141,51.052515,-114.097582,350009,10.934
10141,51.052513,-114.097421,350010,10.946
10141,51.052514,-114.097377,350011,10.949
10141,51.052514,-114.097377,360001,10.949
10141,51.052516,-114.097191,360002,10.962
10141,51.052515,-114.097006,360003,10.975
10141,51.052516,-114.096659,360004,10.999
10141,51.052515,-114.096238,360005,11.029
10141,51.052517,-114.096142,360006,11.035
10141,51.052517,-114.095594,360007,11.074
10141,51.052516,-114.095469,360008,11.083
10141,51.052517,-114.095083,360009,11.110
10141,51.052517,-114.094697,360010,11.137
10141,51.052517,-114.094050,360011,11.182
10141,51.052517,-114.094050,370001,11.182
10141,51.052517,-114.093993,370002,11.186
10141,51.052517,-114.093284,370003,11.236
10141,51.052515,-114.091868,370004,11.335
10141,51.052515,-114.091630,370005,11.352
10141,51.052514,-114.091460,370006,11.364
10141,51.052512,-114.091326,370007,11.373
10141,51.052512,-114.091159,370008,11.385
10141,51.052512,-114.091005,370009,11.396
10141,51.052508,-114.090433,370010,11.436
10141,51.052509,-114.090192,370011,11.453
10141,51.052508,-114.089842,370012,11.477
10141,51.052508,-114.089842,380001,11.477
10141,51.052507,-114.089742,380002,11.484
10141,51.052509,-114.089632,380003,11.492
10141,51.052507,-114.089478,380004,11.502
10141,51.052506,-114.089045,380005,11.533
10141,51.052506,-114.088771,380006,11.552
10141,51.052505,-114.088651,380007,11.560
10141,51.052506,-114.088394,380008,11.579
10141,51.052504,-114.088208,380009,11.591
10141,51.052505,-114.087929,380010,11.611
10141,51.052504,-114.087727,380011,11.625
10141,51.052505,-114.087546,380012,11.638
10141,51.052503,-114.087385,380013,11.649
10141,51.052503,-114.087287,380014,11.656
10141,51.052502,-114.086646,380015,11.701
10141,51.052502,-114.086646,390001,11.701
10141,51.052502,-114.086258,390002,11.728
10141,51.052500,-114.085880,390003,11.755
10141,51.052033,-114.085873,390004,11.807
10141,51.051994,-114.085870,390005,11.811
10141,51.051961,-114.085861,390006,11.815
10141,51.051920,-114.085840,390007,11.820
10141,51.051876,-114.085809,390008,11.825
10141,51.051863,-114.085795,390009,11.827
10141,51.051721,-114.085623,390010,11.847
10141,51.051366,-114.085179,390011,11.897
10141,51.050464,-114.084074,390012,12.024
10141,51.050222,-114.083778,390013,12.058
10141,51.050136,-114.083671,390014,12.070
10141,51.050068,-114.083591,390015,12.079
10141,51.050021,-114.083548,390016,12.085
10141,51.049981,-114.083518,390017,12.090
10141,51.049937,-114.083490,390018,12.095
10141,51.049899,-114.083473,390019,12.100
10141,51.049856,-114.083458,390020,12.105
10141,51.049827,-114.083452,390021,12.108
10141,51.049790,-114.083447,390022,12.112
10141,51.049747,-114.083445,390023,12.117
10141,51.049583,-114.083456,390024,12.135
10141,51.049446,-114.083466,390025,12.150
10141,51.049122,-114.083486,390026,12.187
10141,51.049038,-114.083507,390027,12.196
10141,51.048977,-114.083534,390028,12.203
10141,51.048966,-114.083200,390029,12.227
10141,51.048964,-114.083111,390030,12.233
10141,51.048960,-114.082911,390031,12.247
10141,51.048953,-114.082669,390032,12.264
10141,51.048953,-114.082669,400001,12.264
10141,51.048932,-114.081907,400002,12.317
10141,51.048914,-114.081360,400003,12.356
10141,51.048901,-114.081050,400004,12.378
10141,51.048841,-114.078849,400005,12.532
10141,51.048841,-114.078849,410001,12.532
10141,51.048833,-114.078578,410002,12.551
10141,51.048763,-114.076108,410003,12.725
10141,51.048695,-114.073678,410004,12.895
10141,51.048665,-114.072595,410005,12.971
10141,51.048665,-114.072595,420001,12.971
10141,51.048634,-114.071479,420002,13.050
10141,51.048598,-114.070148,420003,13.143
10141,51.048566,-114.069187,420004,13.210
10141,51.048546,-114.068320,420005,13.271
10141,51.048529,-114.067765,420006,13.310
10141,51.048498,-114.066697,420007,13.385
10141,51.048498,-114.066697,430001,13.385
10141,51.048459,-114.065301,430002,13.483
10141,51.047530,-114.065349,430003,13.587
10141,51.047041,-114.065379,430004,13.641
10141,51.046661,-114.065406,430005,13.683
10141,51.046661,-114.065406,440001,13.683
10141,51.046566,-114.065412,440002,13.694
10141,51.046087,-114.065469,440003,13.747
10141,51.045603,-114.065504,440004,13.801
10141,51.045135,-114.065528,440005,13.853
10141,51.044681,-114.065570,440006,13.904
10141,51.044610,-114.063070,440007,14.079
10141,51.044588,-114.062336,440008,14.131
